task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,n1,n2,id
bipartite,"[(CQP, BFC), (CQP, JLQ), (CQP, FLV), (WFS, BBZ), (WFS, UOU), (WFS, NEN), (FAF, JLQ), (FAF, NEN), (PAP, BBZ), (PAP, BFC), (PAP, JLQ), (PAP, NEN)]","{CQP: [BFC, JLQ, FLV],
WFS: [BBZ, UOU, NEN],
FAF: [JLQ, NEN],
PAP: [BBZ, BFC, JLQ, NEN],
BBZ: [WFS, PAP],
UOU: [WFS],
BFC: [CQP, PAP],
JLQ: [CQP, FAF, PAP],
NEN: [WFS, FAF, PAP],
FLV: [CQP]}","Node CQP is connected to nodes BFC, JLQ, FLV.
Node WFS is connected to nodes BBZ, UOU, NEN.
Node FAF is connected to nodes JLQ, NEN.
Node PAP is connected to nodes BBZ, BFC, JLQ, NEN.
Node BBZ is connected to nodes WFS, PAP.
Node UOU is connected to node WFS.
Node BFC is connected to nodes CQP, PAP.
Node JLQ is connected to nodes CQP, FAF, PAP.
Node NEN is connected to nodes WFS, FAF, PAP.
Node FLV is connected to node CQP.","[CQP, WFS, FAF, PAP, BBZ, UOU, BFC, JLQ, NEN, FLV]",10,12,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: CQP WFS FAF PAP.
Nodes set 2 contains: BBZ UOU BFC JLQ NEN FLV.","[(CQP, BFC), (WFS, UOU), (FAF, JLQ), (PAP, BBZ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node CQP. Updated matching: {BFC: CQP}.
Search from node WFS. Updated matching: {BFC: CQP, BBZ: WFS}.
Search from node FAF. Updated matching: {BFC: CQP, BBZ: WFS, JLQ: FAF}.
Search from node PAP. Updated matching: {BFC: CQP, BBZ: PAP, JLQ: FAF, UOU: WFS}.
So the maximum matching is ",4,6,10
bipartite,"[(AOX, XWR), (AOX, BDJ), (AOX, EVH), (AOX, FZD), (IDK, YYI), (IDK, PZZ), (IDK, WSK), (QQY, YYI), (QQY, GEI), (QQY, BDJ), (QQY, PJO), (TRH, WSK), (TRH, FZD)]","{AOX: [XWR, BDJ, EVH, FZD],
IDK: [YYI, PZZ, WSK],
QQY: [YYI, GEI, BDJ, PJO],
TRH: [WSK, FZD],
YYI: [IDK, QQY],
GEI: [QQY],
XWR: [AOX],
PZZ: [IDK],
BDJ: [AOX, QQY],
WSK: [IDK, TRH],
PJO: [QQY],
EVH: [AOX],
FZD: [AOX, TRH]}","Node AOX is connected to nodes XWR, BDJ, EVH, FZD.
Node IDK is connected to nodes YYI, PZZ, WSK.
Node QQY is connected to nodes YYI, GEI, BDJ, PJO.
Node TRH is connected to nodes WSK, FZD.
Node YYI is connected to nodes IDK, QQY.
Node GEI is connected to node QQY.
Node XWR is connected to node AOX.
Node PZZ is connected to node IDK.
Node BDJ is connected to nodes AOX, QQY.
Node WSK is connected to nodes IDK, TRH.
Node PJO is connected to node QQY.
Node EVH is connected to node AOX.
Node FZD is connected to nodes AOX, TRH.","[AOX, IDK, QQY, TRH, YYI, GEI, XWR, PZZ, BDJ, WSK, PJO, EVH, FZD]",13,13,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: AOX IDK QQY TRH.
Nodes set 2 contains: YYI GEI XWR PZZ BDJ WSK PJO EVH FZD.","[(AOX, XWR), (IDK, PZZ), (QQY, YYI), (TRH, WSK)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node AOX. Updated matching: {XWR: AOX}.
Search from node IDK. Updated matching: {XWR: AOX, YYI: IDK}.
Search from node QQY. Updated matching: {XWR: AOX, YYI: QQY, PZZ: IDK}.
Search from node TRH. Updated matching: {XWR: AOX, YYI: QQY, PZZ: IDK, WSK: TRH}.
So the maximum matching is ",4,9,11
bipartite,"[(LOE, LVM), (XUZ, UCE), (XUZ, LVM), (ZZO, UCE), (ZZO, FHI), (ZZO, OSW), (ZZO, LVM), (JFC, NMF), (JFC, FHI), (JFC, JBG), (JFC, OSW), (EQB, NMF), (EQB, FHI)]","{LOE: [LVM],
XUZ: [UCE, LVM],
ZZO: [UCE, FHI, OSW, LVM],
JFC: [NMF, FHI, JBG, OSW],
EQB: [NMF, FHI],
UCE: [XUZ, ZZO],
NMF: [JFC, EQB],
FHI: [ZZO, JFC, EQB],
JBG: [JFC],
OSW: [ZZO, JFC],
LVM: [LOE, XUZ, ZZO]}","Node LOE is connected to node LVM.
Node XUZ is connected to nodes UCE, LVM.
Node ZZO is connected to nodes UCE, FHI, OSW, LVM.
Node JFC is connected to nodes NMF, FHI, JBG, OSW.
Node EQB is connected to nodes NMF, FHI.
Node UCE is connected to nodes XUZ, ZZO.
Node NMF is connected to nodes JFC, EQB.
Node FHI is connected to nodes ZZO, JFC, EQB.
Node JBG is connected to node JFC.
Node OSW is connected to nodes ZZO, JFC.
Node LVM is connected to nodes LOE, XUZ, ZZO.","[LOE, XUZ, ZZO, JFC, EQB, UCE, NMF, FHI, JBG, OSW, LVM]",11,13,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: LOE XUZ ZZO JFC EQB.
Nodes set 2 contains: UCE NMF FHI JBG OSW LVM.","[(LOE, LVM), (XUZ, UCE), (ZZO, OSW), (JFC, FHI), (EQB, NMF)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node LOE. Updated matching: {LVM: LOE}.
Search from node XUZ. Updated matching: {LVM: LOE, UCE: XUZ}.
Search from node ZZO. Updated matching: {LVM: LOE, UCE: XUZ, FHI: ZZO}.
Search from node JFC. Updated matching: {LVM: LOE, UCE: XUZ, FHI: ZZO, NMF: JFC}.
Search from node EQB. Updated matching: {LVM: LOE, UCE: XUZ, FHI: JFC, NMF: EQB, OSW: ZZO}.
So the maximum matching is ",5,6,12
bipartite,"[(RQR, OLM), (RQR, ESG), (CQG, GBW), (CQG, OLM), (CQG, KXT), (CQG, TYJ), (JIK, RDQ), (JIK, AGJ), (JIK, SWI), (GAC, RDQ), (GAC, KXT), (PNC, OLM), (PNC, ESG)]","{RQR: [OLM, ESG],
CQG: [GBW, OLM, KXT, TYJ],
JIK: [RDQ, AGJ, SWI],
GAC: [RDQ, KXT],
PNC: [OLM, ESG],
GBW: [CQG],
RDQ: [JIK, GAC],
AGJ: [JIK],
OLM: [RQR, CQG, PNC],
KXT: [CQG, GAC],
SWI: [JIK],
TYJ: [CQG],
ESG: [RQR, PNC]}","Node RQR is connected to nodes OLM, ESG.
Node CQG is connected to nodes GBW, OLM, KXT, TYJ.
Node JIK is connected to nodes RDQ, AGJ, SWI.
Node GAC is connected to nodes RDQ, KXT.
Node PNC is connected to nodes OLM, ESG.
Node GBW is connected to node CQG.
Node RDQ is connected to nodes JIK, GAC.
Node AGJ is connected to node JIK.
Node OLM is connected to nodes RQR, CQG, PNC.
Node KXT is connected to nodes CQG, GAC.
Node SWI is connected to node JIK.
Node TYJ is connected to node CQG.
Node ESG is connected to nodes RQR, PNC.","[RQR, CQG, JIK, GAC, PNC, GBW, RDQ, AGJ, OLM, KXT, SWI, TYJ, ESG]",13,13,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: RQR CQG JIK GAC PNC.
Nodes set 2 contains: GBW RDQ AGJ OLM KXT SWI TYJ ESG.","[(RQR, ESG), (CQG, GBW), (JIK, AGJ), (GAC, RDQ), (PNC, OLM)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node RQR. Updated matching: {OLM: RQR}.
Search from node CQG. Updated matching: {OLM: RQR, GBW: CQG}.
Search from node JIK. Updated matching: {OLM: RQR, GBW: CQG, RDQ: JIK}.
Search from node GAC. Updated matching: {OLM: RQR, GBW: CQG, RDQ: GAC, AGJ: JIK}.
Search from node PNC. Updated matching: {OLM: PNC, GBW: CQG, RDQ: GAC, AGJ: JIK, ESG: RQR}.
So the maximum matching is ",5,8,13
bipartite,"[(MCZ, MMD), (MCZ, ZFZ), (DHR, QUS), (DHR, MMD), (DHR, QFK), (DHR, ZFZ), (XHY, IDE), (XHY, AZK), (RGU, SQO), (RGU, MMD), (RGU, IDE), (RGU, NUI), (RGU, AZK), (NDP, SQO), (NDP, ZFZ), (NDP, NUI), (NDP, PRI), (HMH, SQO), (HMH, MMD), (HMH, IDE), (HMH, ZFZ), (HMH, AZK)]","{MCZ: [MMD, ZFZ],
DHR: [QUS, MMD, QFK, ZFZ],
XHY: [IDE, AZK],
RGU: [SQO, MMD, IDE, NUI, AZK],
NDP: [SQO, ZFZ, NUI, PRI],
HMH: [SQO, MMD, IDE, ZFZ, AZK],
QUS: [DHR],
SQO: [RGU, NDP, HMH],
MMD: [MCZ, DHR, RGU, HMH],
IDE: [XHY, RGU, HMH],
QFK: [DHR],
ZFZ: [MCZ, DHR, NDP, HMH],
NUI: [RGU, NDP],
AZK: [XHY, RGU, HMH],
PRI: [NDP]}","Node MCZ is connected to nodes MMD, ZFZ.
Node DHR is connected to nodes QUS, MMD, QFK, ZFZ.
Node XHY is connected to nodes IDE, AZK.
Node RGU is connected to nodes SQO, MMD, IDE, NUI, AZK.
Node NDP is connected to nodes SQO, ZFZ, NUI, PRI.
Node HMH is connected to nodes SQO, MMD, IDE, ZFZ, AZK.
Node QUS is connected to node DHR.
Node SQO is connected to nodes RGU, NDP, HMH.
Node MMD is connected to nodes MCZ, DHR, RGU, HMH.
Node IDE is connected to nodes XHY, RGU, HMH.
Node QFK is connected to node DHR.
Node ZFZ is connected to nodes MCZ, DHR, NDP, HMH.
Node NUI is connected to nodes RGU, NDP.
Node AZK is connected to nodes XHY, RGU, HMH.
Node PRI is connected to node NDP.","[MCZ, DHR, XHY, RGU, NDP, HMH, QUS, SQO, MMD, IDE, QFK, ZFZ, NUI, AZK, PRI]",15,22,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: MCZ DHR XHY RGU NDP HMH.
Nodes set 2 contains: QUS SQO MMD IDE QFK ZFZ NUI AZK PRI.","[(MCZ, MMD), (DHR, QUS), (XHY, AZK), (RGU, IDE), (NDP, ZFZ), (HMH, SQO)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node MCZ. Updated matching: {MMD: MCZ}.
Search from node DHR. Updated matching: {MMD: MCZ, QUS: DHR}.
Search from node XHY. Updated matching: {MMD: MCZ, QUS: DHR, IDE: XHY}.
Search from node RGU. Updated matching: {MMD: MCZ, QUS: DHR, IDE: XHY, SQO: RGU}.
Search from node NDP. Updated matching: {MMD: RGU, QUS: DHR, IDE: XHY, SQO: NDP, ZFZ: MCZ}.
Search from node HMH. Updated matching: {MMD: MCZ, QUS: DHR, IDE: RGU, SQO: HMH, ZFZ: NDP, AZK: XHY}.
So the maximum matching is ",6,9,14
bipartite,"[(GMI, WRS), (GMI, XMT), (GMI, DQN), (GMI, CDC), (GMI, NJG), (UGG, CFX), (UGG, DQN), (UGG, VKR), (UGG, TBH), (QRH, CFX), (QRH, WRS), (QRH, VKR), (QRH, CDC)]","{GMI: [WRS, XMT, DQN, CDC, NJG],
UGG: [CFX, DQN, VKR, TBH],
QRH: [CFX, WRS, VKR, CDC],
CFX: [UGG, QRH],
WRS: [GMI, QRH],
XMT: [GMI],
DQN: [GMI, UGG],
VKR: [UGG, QRH],
CDC: [GMI, QRH],
TBH: [UGG],
NJG: [GMI]}","Node GMI is connected to nodes WRS, XMT, DQN, CDC, NJG.
Node UGG is connected to nodes CFX, DQN, VKR, TBH.
Node QRH is connected to nodes CFX, WRS, VKR, CDC.
Node CFX is connected to nodes UGG, QRH.
Node WRS is connected to nodes GMI, QRH.
Node XMT is connected to node GMI.
Node DQN is connected to nodes GMI, UGG.
Node VKR is connected to nodes UGG, QRH.
Node CDC is connected to nodes GMI, QRH.
Node TBH is connected to node UGG.
Node NJG is connected to node GMI.","[GMI, UGG, QRH, CFX, WRS, XMT, DQN, VKR, CDC, TBH, NJG]",11,13,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: GMI UGG QRH.
Nodes set 2 contains: CFX WRS XMT DQN VKR CDC TBH NJG.","[(GMI, WRS), (UGG, DQN), (QRH, CFX)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node GMI. Updated matching: {WRS: GMI}.
Search from node UGG. Updated matching: {WRS: GMI, CFX: UGG}.
Search from node QRH. Updated matching: {WRS: GMI, CFX: QRH, DQN: UGG}.
So the maximum matching is ",3,8,15
bipartite,"[(RVP, EUX), (RVP, VEC), (RVP, LKK), (ITL, UGH), (AJK, EUX), (AJK, DJF), (AJK, LKK), (AJK, XCF), (UAP, EUX), (UAP, VEC), (UAP, UGH), (UAP, XCF), (WGY, EUX), (WGY, DJF), (WGY, UGH), (WGY, ANV), (ZFR, DVG), (ZFR, EUX), (ZFR, DJF), (ZFR, UGH), (ZFR, LKK), (ZFR, XCF)]","{RVP: [EUX, VEC, LKK],
ITL: [UGH],
AJK: [EUX, DJF, LKK, XCF],
UAP: [EUX, VEC, UGH, XCF],
WGY: [EUX, DJF, UGH, ANV],
ZFR: [DVG, EUX, DJF, UGH, LKK, XCF],
DVG: [ZFR],
EUX: [RVP, AJK, UAP, WGY, ZFR],
DJF: [AJK, WGY, ZFR],
VEC: [RVP, UAP],
UGH: [ITL, UAP, WGY, ZFR],
LKK: [RVP, AJK, ZFR],
XCF: [AJK, UAP, ZFR],
ANV: [WGY]}","Node RVP is connected to nodes EUX, VEC, LKK.
Node ITL is connected to node UGH.
Node AJK is connected to nodes EUX, DJF, LKK, XCF.
Node UAP is connected to nodes EUX, VEC, UGH, XCF.
Node WGY is connected to nodes EUX, DJF, UGH, ANV.
Node ZFR is connected to nodes DVG, EUX, DJF, UGH, LKK, XCF.
Node DVG is connected to node ZFR.
Node EUX is connected to nodes RVP, AJK, UAP, WGY, ZFR.
Node DJF is connected to nodes AJK, WGY, ZFR.
Node VEC is connected to nodes RVP, UAP.
Node UGH is connected to nodes ITL, UAP, WGY, ZFR.
Node LKK is connected to nodes RVP, AJK, ZFR.
Node XCF is connected to nodes AJK, UAP, ZFR.
Node ANV is connected to node WGY.","[RVP, ITL, AJK, UAP, WGY, ZFR, DVG, EUX, DJF, VEC, UGH, LKK, XCF, ANV]",14,22,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: RVP ITL AJK UAP WGY ZFR.
Nodes set 2 contains: DVG EUX DJF VEC UGH LKK XCF ANV.","[(RVP, LKK), (ITL, UGH), (AJK, DJF), (UAP, VEC), (WGY, EUX), (ZFR, DVG)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node RVP. Updated matching: {EUX: RVP}.
Search from node ITL. Updated matching: {EUX: RVP, UGH: ITL}.
Search from node AJK. Updated matching: {EUX: AJK, UGH: ITL, VEC: RVP}.
Search from node UAP. Updated matching: {EUX: UAP, UGH: ITL, VEC: RVP, DJF: AJK}.
Search from node WGY. Updated matching: {EUX: WGY, UGH: ITL, VEC: UAP, DJF: AJK, LKK: RVP}.
Search from node ZFR. Updated matching: {EUX: WGY, UGH: ITL, VEC: UAP, DJF: AJK, LKK: RVP, DVG: ZFR}.
So the maximum matching is ",6,8,16
bipartite,"[(TDC, XZB), (CAA, OZB), (CAA, JER), (PQM, OZB), (PQM, UXN), (PQM, HIT), (PQM, SHH), (EAW, OZB), (EAW, XZB), (EAW, SHH), (EAW, TEA)]","{TDC: [XZB],
CAA: [OZB, JER],
PQM: [OZB, UXN, HIT, SHH],
EAW: [OZB, XZB, SHH, TEA],
OZB: [CAA, PQM, EAW],
XZB: [TDC, EAW],
UXN: [PQM],
JER: [CAA],
HIT: [PQM],
SHH: [PQM, EAW],
TEA: [EAW]}","Node TDC is connected to node XZB.
Node CAA is connected to nodes OZB, JER.
Node PQM is connected to nodes OZB, UXN, HIT, SHH.
Node EAW is connected to nodes OZB, XZB, SHH, TEA.
Node OZB is connected to nodes CAA, PQM, EAW.
Node XZB is connected to nodes TDC, EAW.
Node UXN is connected to node PQM.
Node JER is connected to node CAA.
Node HIT is connected to node PQM.
Node SHH is connected to nodes PQM, EAW.
Node TEA is connected to node EAW.","[TDC, CAA, PQM, EAW, OZB, XZB, UXN, JER, HIT, SHH, TEA]",11,11,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: TDC CAA PQM EAW.
Nodes set 2 contains: OZB XZB UXN JER HIT SHH TEA.","[(TDC, XZB), (CAA, JER), (PQM, UXN), (EAW, OZB)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node TDC. Updated matching: {XZB: TDC}.
Search from node CAA. Updated matching: {XZB: TDC, OZB: CAA}.
Search from node PQM. Updated matching: {XZB: TDC, OZB: PQM, JER: CAA}.
Search from node EAW. Updated matching: {XZB: TDC, OZB: EAW, JER: CAA, UXN: PQM}.
So the maximum matching is ",4,7,17
bipartite,"[(NVD, NCR), (NVD, GXV), (NVD, VYU), (NVD, VYX), (HOI, NCR), (HOI, VYU), (HOI, CBM), (HOI, VYX), (UCB, NCR), (UCB, XLD), (UCB, GXV), (UCB, SUN), (UCB, VYU), (UCB, VYX), (OYU, XLD), (OYU, VYU), (DAM, NCR), (DAM, TSK), (DAM, VYU), (DAM, CBM), (BBY, NCR), (BBY, TSK), (BBY, GXV), (BBY, VYU), (BBY, VYX), (RLO, TSK), (RLO, GXV), (RLO, SUN), (RLO, VYU), (RLO, VYX)]","{NVD: [NCR, GXV, VYU, VYX],
HOI: [NCR, VYU, CBM, VYX],
UCB: [NCR, XLD, GXV, SUN, VYU, VYX],
OYU: [XLD, VYU],
DAM: [NCR, TSK, VYU, CBM],
BBY: [NCR, TSK, GXV, VYU, VYX],
RLO: [TSK, GXV, SUN, VYU, VYX],
NCR: [NVD, HOI, UCB, DAM, BBY],
XLD: [UCB, OYU],
TSK: [DAM, BBY, RLO],
GXV: [NVD, UCB, BBY, RLO],
SUN: [UCB, RLO],
VYU: [NVD, HOI, UCB, OYU, DAM, BBY, RLO],
CBM: [HOI, DAM],
VYX: [NVD, HOI, UCB, BBY, RLO]}","Node NVD is connected to nodes NCR, GXV, VYU, VYX.
Node HOI is connected to nodes NCR, VYU, CBM, VYX.
Node UCB is connected to nodes NCR, XLD, GXV, SUN, VYU, VYX.
Node OYU is connected to nodes XLD, VYU.
Node DAM is connected to nodes NCR, TSK, VYU, CBM.
Node BBY is connected to nodes NCR, TSK, GXV, VYU, VYX.
Node RLO is connected to nodes TSK, GXV, SUN, VYU, VYX.
Node NCR is connected to nodes NVD, HOI, UCB, DAM, BBY.
Node XLD is connected to nodes UCB, OYU.
Node TSK is connected to nodes DAM, BBY, RLO.
Node GXV is connected to nodes NVD, UCB, BBY, RLO.
Node SUN is connected to nodes UCB, RLO.
Node VYU is connected to nodes NVD, HOI, UCB, OYU, DAM, BBY, RLO.
Node CBM is connected to nodes HOI, DAM.
Node VYX is connected to nodes NVD, HOI, UCB, BBY, RLO.","[NVD, HOI, UCB, OYU, DAM, BBY, RLO, NCR, XLD, TSK, GXV, SUN, VYU, CBM, VYX]",15,30,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: NVD HOI UCB OYU DAM BBY RLO.
Nodes set 2 contains: NCR XLD TSK GXV SUN VYU CBM VYX.","[(NVD, VYU), (HOI, CBM), (UCB, SUN), (OYU, XLD), (DAM, NCR), (BBY, GXV), (RLO, TSK)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node NVD. Updated matching: {NCR: NVD}.
Search from node HOI. Updated matching: {NCR: HOI, GXV: NVD}.
Search from node UCB. Updated matching: {NCR: UCB, GXV: NVD, VYU: HOI}.
Search from node OYU. Updated matching: {NCR: UCB, GXV: NVD, VYU: HOI, XLD: OYU}.
Search from node DAM. Updated matching: {NCR: DAM, GXV: NVD, VYU: OYU, XLD: UCB, CBM: HOI}.
Search from node BBY. Updated matching: {NCR: BBY, GXV: NVD, VYU: OYU, XLD: UCB, CBM: HOI, TSK: DAM}.
Search from node RLO. Updated matching: {NCR: DAM, GXV: BBY, VYU: NVD, XLD: OYU, CBM: HOI, TSK: RLO, SUN: UCB}.
So the maximum matching is ",7,8,18
bipartite,"[(NAU, EJR), (NAU, ETZ), (NAU, SHA), (KRS, SEN), (KRS, ETZ), (KRS, SII), (KRS, SHA), (LWB, ZZP), (LWB, EJR), (LWB, UIH), (JVX, SII), (JVX, MVG)]","{NAU: [EJR, ETZ, SHA],
KRS: [SEN, ETZ, SII, SHA],
LWB: [ZZP, EJR, UIH],
JVX: [SII, MVG],
SEN: [KRS],
ZZP: [LWB],
EJR: [NAU, LWB],
ETZ: [NAU, KRS],
UIH: [LWB],
SII: [KRS, JVX],
MVG: [JVX],
SHA: [NAU, KRS]}","Node NAU is connected to nodes EJR, ETZ, SHA.
Node KRS is connected to nodes SEN, ETZ, SII, SHA.
Node LWB is connected to nodes ZZP, EJR, UIH.
Node JVX is connected to nodes SII, MVG.
Node SEN is connected to node KRS.
Node ZZP is connected to node LWB.
Node EJR is connected to nodes NAU, LWB.
Node ETZ is connected to nodes NAU, KRS.
Node UIH is connected to node LWB.
Node SII is connected to nodes KRS, JVX.
Node MVG is connected to node JVX.
Node SHA is connected to nodes NAU, KRS.","[NAU, KRS, LWB, JVX, SEN, ZZP, EJR, ETZ, UIH, SII, MVG, SHA]",12,12,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: NAU KRS LWB JVX.
Nodes set 2 contains: SEN ZZP EJR ETZ UIH SII MVG SHA.","[(NAU, EJR), (KRS, SEN), (LWB, ZZP), (JVX, SII)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node NAU. Updated matching: {EJR: NAU}.
Search from node KRS. Updated matching: {EJR: NAU, SEN: KRS}.
Search from node LWB. Updated matching: {EJR: NAU, SEN: KRS, ZZP: LWB}.
Search from node JVX. Updated matching: {EJR: NAU, SEN: KRS, ZZP: LWB, SII: JVX}.
So the maximum matching is ",4,8,19
bipartite,"[(LQG, AAQ), (LQG, SSZ), (LQG, WTI), (LQG, IOS), (LQG, WWI), (ELD, LBF), (ELD, WTE), (ELD, WWI), (GJX, AAQ), (GJX, SSZ), (GJX, LBF), (GJX, IOS), (GJX, NPX), (FKT, WWI), (NBE, LBF), (NBE, IOS), (NBE, WWI), (BVP, SSZ), (BVP, LBF), (BVP, NPX)]","{LQG: [AAQ, SSZ, WTI, IOS, WWI],
ELD: [LBF, WTE, WWI],
GJX: [AAQ, SSZ, LBF, IOS, NPX],
FKT: [WWI],
NBE: [LBF, IOS, WWI],
BVP: [SSZ, LBF, NPX],
AAQ: [LQG, GJX],
SSZ: [LQG, GJX, BVP],
WTI: [LQG],
LBF: [ELD, GJX, NBE, BVP],
IOS: [LQG, GJX, NBE],
NPX: [GJX, BVP],
WTE: [ELD],
WWI: [LQG, ELD, FKT, NBE]}","Node LQG is connected to nodes AAQ, SSZ, WTI, IOS, WWI.
Node ELD is connected to nodes LBF, WTE, WWI.
Node GJX is connected to nodes AAQ, SSZ, LBF, IOS, NPX.
Node FKT is connected to node WWI.
Node NBE is connected to nodes LBF, IOS, WWI.
Node BVP is connected to nodes SSZ, LBF, NPX.
Node AAQ is connected to nodes LQG, GJX.
Node SSZ is connected to nodes LQG, GJX, BVP.
Node WTI is connected to node LQG.
Node LBF is connected to nodes ELD, GJX, NBE, BVP.
Node IOS is connected to nodes LQG, GJX, NBE.
Node NPX is connected to nodes GJX, BVP.
Node WTE is connected to node ELD.
Node WWI is connected to nodes LQG, ELD, FKT, NBE.","[LQG, ELD, GJX, FKT, NBE, BVP, AAQ, SSZ, WTI, LBF, IOS, NPX, WTE, WWI]",14,20,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: LQG ELD GJX FKT NBE BVP.
Nodes set 2 contains: AAQ SSZ WTI LBF IOS NPX WTE WWI.","[(LQG, AAQ), (ELD, WTE), (GJX, LBF), (FKT, WWI), (NBE, IOS), (BVP, SSZ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node LQG. Updated matching: {AAQ: LQG}.
Search from node ELD. Updated matching: {AAQ: LQG, LBF: ELD}.
Search from node GJX. Updated matching: {AAQ: GJX, LBF: ELD, SSZ: LQG}.
Search from node FKT. Updated matching: {AAQ: GJX, LBF: ELD, SSZ: LQG, WWI: FKT}.
Search from node NBE. Updated matching: {AAQ: GJX, LBF: NBE, SSZ: LQG, WWI: FKT, WTE: ELD}.
Search from node BVP. Updated matching: {AAQ: LQG, LBF: GJX, SSZ: BVP, WWI: FKT, WTE: ELD, IOS: NBE}.
So the maximum matching is ",6,8,20
