task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,n1,n2,id
bipartite,"[(QZB, EZA), (KRB, ORP), (KRB, ZXQ), (KRB, EZA), (KRB, XWY)]","{QZB: [EZA],
KRB: [ORP, ZXQ, EZA, XWY],
ORP: [KRB],
ZXQ: [KRB],
EZA: [QZB, KRB],
XWY: [KRB]}","Node QZB is connected to node EZA.
Node KRB is connected to nodes ORP, ZXQ, EZA, XWY.
Node ORP is connected to node KRB.
Node ZXQ is connected to node KRB.
Node EZA is connected to nodes QZB, KRB.
Node XWY is connected to node KRB.","[QZB, KRB, ORP, ZXQ, EZA, XWY]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: QZB KRB.
Nodes set 2 contains: ORP ZXQ EZA XWY.","[(QZB, EZA), (KRB, ORP)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node QZB. Updated matching: {EZA: QZB}.
Search from node KRB. Updated matching: {EZA: QZB, ORP: KRB}.
So the maximum matching is ",2,4,242
bipartite,"[(DUM, RXX), (DUM, KNC), (DUM, XGN), (DUM, UZV)]","{DUM: [RXX, KNC, XGN, UZV],
RXX: [DUM],
KNC: [DUM],
XGN: [DUM],
UZV: [DUM]}","Node DUM is connected to nodes RXX, KNC, XGN, UZV.
Node RXX is connected to node DUM.
Node KNC is connected to node DUM.
Node XGN is connected to node DUM.
Node UZV is connected to node DUM.","[DUM, RXX, KNC, XGN, UZV]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: DUM.
Nodes set 2 contains: RXX KNC XGN UZV.","[(DUM, RXX)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node DUM. Updated matching: {RXX: DUM}.
So the maximum matching is ",1,4,243
bipartite,"[(FLB, ABV), (FLB, VEY), (CDN, ABV), (CDN, PUH)]","{FLB: [ABV, VEY],
CDN: [ABV, PUH],
ABV: [FLB, CDN],
PUH: [CDN],
VEY: [FLB]}","Node FLB is connected to nodes ABV, VEY.
Node CDN is connected to nodes ABV, PUH.
Node ABV is connected to nodes FLB, CDN.
Node PUH is connected to node CDN.
Node VEY is connected to node FLB.","[FLB, CDN, ABV, PUH, VEY]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: FLB CDN.
Nodes set 2 contains: ABV PUH VEY.","[(FLB, VEY), (CDN, ABV)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node FLB. Updated matching: {ABV: FLB}.
Search from node CDN. Updated matching: {ABV: CDN, VEY: FLB}.
So the maximum matching is ",2,3,244
bipartite,"[(GFQ, HTN), (GFQ, IFL), (GFQ, ZYX), (WQN, HTN), (WQN, ZYX), (WQN, KWR)]","{GFQ: [HTN, IFL, ZYX],
WQN: [HTN, ZYX, KWR],
HTN: [GFQ, WQN],
IFL: [GFQ],
ZYX: [GFQ, WQN],
KWR: [WQN]}","Node GFQ is connected to nodes HTN, IFL, ZYX.
Node WQN is connected to nodes HTN, ZYX, KWR.
Node HTN is connected to nodes GFQ, WQN.
Node IFL is connected to node GFQ.
Node ZYX is connected to nodes GFQ, WQN.
Node KWR is connected to node WQN.","[GFQ, WQN, HTN, IFL, ZYX, KWR]",6,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: GFQ WQN.
Nodes set 2 contains: HTN IFL ZYX KWR.","[(GFQ, IFL), (WQN, HTN)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node GFQ. Updated matching: {HTN: GFQ}.
Search from node WQN. Updated matching: {HTN: WQN, IFL: GFQ}.
So the maximum matching is ",2,4,245
bipartite,"[(CDL, SCY), (CDL, AFU), (CDL, MGI), (PZJ, SCY), (PZJ, QDM), (VMN, MGI)]","{CDL: [SCY, AFU, MGI],
PZJ: [SCY, QDM],
VMN: [MGI],
SCY: [CDL, PZJ],
AFU: [CDL],
QDM: [PZJ],
MGI: [CDL, VMN]}","Node CDL is connected to nodes SCY, AFU, MGI.
Node PZJ is connected to nodes SCY, QDM.
Node VMN is connected to node MGI.
Node SCY is connected to nodes CDL, PZJ.
Node AFU is connected to node CDL.
Node QDM is connected to node PZJ.
Node MGI is connected to nodes CDL, VMN.","[CDL, PZJ, VMN, SCY, AFU, QDM, MGI]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: CDL PZJ VMN.
Nodes set 2 contains: SCY AFU QDM MGI.","[(CDL, AFU), (PZJ, SCY), (VMN, MGI)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node CDL. Updated matching: {SCY: CDL}.
Search from node PZJ. Updated matching: {SCY: PZJ, AFU: CDL}.
Search from node VMN. Updated matching: {SCY: PZJ, AFU: CDL, MGI: VMN}.
So the maximum matching is ",3,4,246
bipartite,"[(LIF, YJQ), (LIF, JID), (BWC, JID), (BWC, TUT), (FPI, JID), (FPI, TUT), (FPI, TRP)]","{LIF: [YJQ, JID],
BWC: [JID, TUT],
FPI: [JID, TUT, TRP],
YJQ: [LIF],
JID: [LIF, BWC, FPI],
TUT: [BWC, FPI],
TRP: [FPI]}","Node LIF is connected to nodes YJQ, JID.
Node BWC is connected to nodes JID, TUT.
Node FPI is connected to nodes JID, TUT, TRP.
Node YJQ is connected to node LIF.
Node JID is connected to nodes LIF, BWC, FPI.
Node TUT is connected to nodes BWC, FPI.
Node TRP is connected to node FPI.","[LIF, BWC, FPI, YJQ, JID, TUT, TRP]",7,7,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: LIF BWC FPI.
Nodes set 2 contains: YJQ JID TUT TRP.","[(LIF, YJQ), (BWC, TUT), (FPI, JID)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node LIF. Updated matching: {YJQ: LIF}.
Search from node BWC. Updated matching: {YJQ: LIF, JID: BWC}.
Search from node FPI. Updated matching: {YJQ: LIF, JID: FPI, TUT: BWC}.
So the maximum matching is ",3,4,247
bipartite,"[(MHM, APZ), (MHM, IPR), (IVI, APZ), (IVI, FIN)]","{MHM: [APZ, IPR],
IVI: [APZ, FIN],
APZ: [MHM, IVI],
FIN: [IVI],
IPR: [MHM]}","Node MHM is connected to nodes APZ, IPR.
Node IVI is connected to nodes APZ, FIN.
Node APZ is connected to nodes MHM, IVI.
Node FIN is connected to node IVI.
Node IPR is connected to node MHM.","[MHM, IVI, APZ, FIN, IPR]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: MHM IVI.
Nodes set 2 contains: APZ FIN IPR.","[(MHM, IPR), (IVI, APZ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node MHM. Updated matching: {APZ: MHM}.
Search from node IVI. Updated matching: {APZ: IVI, IPR: MHM}.
So the maximum matching is ",2,3,248
bipartite,"[(VSL, VOP), (VSL, LRC), (VSL, EMQ), (FZL, VOP), (FZL, LRC), (FZL, EMQ)]","{VSL: [VOP, LRC, EMQ],
FZL: [VOP, LRC, EMQ],
VOP: [VSL, FZL],
LRC: [VSL, FZL],
EMQ: [VSL, FZL]}","Node VSL is connected to nodes VOP, LRC, EMQ.
Node FZL is connected to nodes VOP, LRC, EMQ.
Node VOP is connected to nodes VSL, FZL.
Node LRC is connected to nodes VSL, FZL.
Node EMQ is connected to nodes VSL, FZL.","[VSL, FZL, VOP, LRC, EMQ]",5,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: VSL FZL.
Nodes set 2 contains: VOP LRC EMQ.","[(VSL, LRC), (FZL, VOP)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node VSL. Updated matching: {VOP: VSL}.
Search from node FZL. Updated matching: {VOP: FZL, LRC: VSL}.
So the maximum matching is ",2,3,249
bipartite,"[(WMS, SHJ), (WMS, HGI), (WMS, GFC), (OND, SHJ), (OND, HGI)]","{WMS: [SHJ, HGI, GFC],
OND: [SHJ, HGI],
SHJ: [WMS, OND],
HGI: [WMS, OND],
GFC: [WMS]}","Node WMS is connected to nodes SHJ, HGI, GFC.
Node OND is connected to nodes SHJ, HGI.
Node SHJ is connected to nodes WMS, OND.
Node HGI is connected to nodes WMS, OND.
Node GFC is connected to node WMS.","[WMS, OND, SHJ, HGI, GFC]",5,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: WMS OND.
Nodes set 2 contains: SHJ HGI GFC.","[(WMS, HGI), (OND, SHJ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node WMS. Updated matching: {SHJ: WMS}.
Search from node OND. Updated matching: {SHJ: OND, HGI: WMS}.
So the maximum matching is ",2,3,250
bipartite,"[(XYM, DPD), (XYM, POO), (XYM, PAW), (VBG, DPD), (VBG, QIE), (VBG, POO)]","{XYM: [DPD, POO, PAW],
VBG: [DPD, QIE, POO],
DPD: [XYM, VBG],
QIE: [VBG],
POO: [XYM, VBG],
PAW: [XYM]}","Node XYM is connected to nodes DPD, POO, PAW.
Node VBG is connected to nodes DPD, QIE, POO.
Node DPD is connected to nodes XYM, VBG.
Node QIE is connected to node VBG.
Node POO is connected to nodes XYM, VBG.
Node PAW is connected to node XYM.","[XYM, VBG, DPD, QIE, POO, PAW]",6,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: XYM VBG.
Nodes set 2 contains: DPD QIE POO PAW.","[(XYM, POO), (VBG, DPD)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node XYM. Updated matching: {DPD: XYM}.
Search from node VBG. Updated matching: {DPD: VBG, POO: XYM}.
So the maximum matching is ",2,4,251
bipartite,"[(LDT, ZJP), (LDT, ARU), (LDT, ODS), (TFC, ARU), (ECN, ZJP), (ECN, VTV)]","{LDT: [ZJP, ARU, ODS],
TFC: [ARU],
ECN: [ZJP, VTV],
ZJP: [LDT, ECN],
VTV: [ECN],
ARU: [LDT, TFC],
ODS: [LDT]}","Node LDT is connected to nodes ZJP, ARU, ODS.
Node TFC is connected to node ARU.
Node ECN is connected to nodes ZJP, VTV.
Node ZJP is connected to nodes LDT, ECN.
Node VTV is connected to node ECN.
Node ARU is connected to nodes LDT, TFC.
Node ODS is connected to node LDT.","[LDT, TFC, ECN, ZJP, VTV, ARU, ODS]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: LDT TFC ECN.
Nodes set 2 contains: ZJP VTV ARU ODS.","[(LDT, ODS), (TFC, ARU), (ECN, ZJP)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node LDT. Updated matching: {ZJP: LDT}.
Search from node TFC. Updated matching: {ZJP: LDT, ARU: TFC}.
Search from node ECN. Updated matching: {ZJP: ECN, ARU: TFC, ODS: LDT}.
So the maximum matching is ",3,4,252
bipartite,"[(NZS, CFH), (NZS, SZZ), (NZS, AAK), (AWV, CFH), (AWV, CZZ)]","{NZS: [CFH, SZZ, AAK],
AWV: [CFH, CZZ],
CFH: [NZS, AWV],
SZZ: [NZS],
CZZ: [AWV],
AAK: [NZS]}","Node NZS is connected to nodes CFH, SZZ, AAK.
Node AWV is connected to nodes CFH, CZZ.
Node CFH is connected to nodes NZS, AWV.
Node SZZ is connected to node NZS.
Node CZZ is connected to node AWV.
Node AAK is connected to node NZS.","[NZS, AWV, CFH, SZZ, CZZ, AAK]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: NZS AWV.
Nodes set 2 contains: CFH SZZ CZZ AAK.","[(NZS, SZZ), (AWV, CFH)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node NZS. Updated matching: {CFH: NZS}.
Search from node AWV. Updated matching: {CFH: AWV, SZZ: NZS}.
So the maximum matching is ",2,4,253
bipartite,"[(YYD, ADP), (YYD, JZD), (YYD, CEY), (YYD, BFD), (JEL, CEY), (JEL, KTG)]","{YYD: [ADP, JZD, CEY, BFD],
JEL: [CEY, KTG],
ADP: [YYD],
JZD: [YYD],
CEY: [YYD, JEL],
BFD: [YYD],
KTG: [JEL]}","Node YYD is connected to nodes ADP, JZD, CEY, BFD.
Node JEL is connected to nodes CEY, KTG.
Node ADP is connected to node YYD.
Node JZD is connected to node YYD.
Node CEY is connected to nodes YYD, JEL.
Node BFD is connected to node YYD.
Node KTG is connected to node JEL.","[YYD, JEL, ADP, JZD, CEY, BFD, KTG]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: YYD JEL.
Nodes set 2 contains: ADP JZD CEY BFD KTG.","[(YYD, ADP), (JEL, CEY)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node YYD. Updated matching: {ADP: YYD}.
Search from node JEL. Updated matching: {ADP: YYD, CEY: JEL}.
So the maximum matching is ",2,5,254
bipartite,"[(IWY, PQB), (IWY, ZCP), (IWY, ZBW), (GSI, ZBW)]","{IWY: [PQB, ZCP, ZBW],
GSI: [ZBW],
PQB: [IWY],
ZCP: [IWY],
ZBW: [IWY, GSI]}","Node IWY is connected to nodes PQB, ZCP, ZBW.
Node GSI is connected to node ZBW.
Node PQB is connected to node IWY.
Node ZCP is connected to node IWY.
Node ZBW is connected to nodes IWY, GSI.","[IWY, GSI, PQB, ZCP, ZBW]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: IWY GSI.
Nodes set 2 contains: PQB ZCP ZBW.","[(IWY, PQB), (GSI, ZBW)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node IWY. Updated matching: {PQB: IWY}.
Search from node GSI. Updated matching: {PQB: IWY, ZBW: GSI}.
So the maximum matching is ",2,3,255
bipartite,"[(ZMX, OOC), (ZMX, CQL), (XGI, OOC), (XGI, WCR), (XGI, RNZ), (SFP, RNZ)]","{ZMX: [OOC, CQL],
XGI: [OOC, WCR, RNZ],
SFP: [RNZ],
OOC: [ZMX, XGI],
WCR: [XGI],
RNZ: [XGI, SFP],
CQL: [ZMX]}","Node ZMX is connected to nodes OOC, CQL.
Node XGI is connected to nodes OOC, WCR, RNZ.
Node SFP is connected to node RNZ.
Node OOC is connected to nodes ZMX, XGI.
Node WCR is connected to node XGI.
Node RNZ is connected to nodes XGI, SFP.
Node CQL is connected to node ZMX.","[ZMX, XGI, SFP, OOC, WCR, RNZ, CQL]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: ZMX XGI SFP.
Nodes set 2 contains: OOC WCR RNZ CQL.","[(ZMX, CQL), (XGI, OOC), (SFP, RNZ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node ZMX. Updated matching: {OOC: ZMX}.
Search from node XGI. Updated matching: {OOC: XGI, CQL: ZMX}.
Search from node SFP. Updated matching: {OOC: XGI, CQL: ZMX, RNZ: SFP}.
So the maximum matching is ",3,4,256
bipartite,"[(POV, LHU), (POV, UJV), (AED, LHU), (AED, UJV), (EXB, DNF), (EXB, XRT), (EXB, UJV)]","{POV: [LHU, UJV],
AED: [LHU, UJV],
EXB: [DNF, XRT, UJV],
DNF: [EXB],
LHU: [POV, AED],
XRT: [EXB],
UJV: [POV, AED, EXB]}","Node POV is connected to nodes LHU, UJV.
Node AED is connected to nodes LHU, UJV.
Node EXB is connected to nodes DNF, XRT, UJV.
Node DNF is connected to node EXB.
Node LHU is connected to nodes POV, AED.
Node XRT is connected to node EXB.
Node UJV is connected to nodes POV, AED, EXB.","[POV, AED, EXB, DNF, LHU, XRT, UJV]",7,7,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: POV AED EXB.
Nodes set 2 contains: DNF LHU XRT UJV.","[(POV, UJV), (AED, LHU), (EXB, DNF)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node POV. Updated matching: {LHU: POV}.
Search from node AED. Updated matching: {LHU: AED, UJV: POV}.
Search from node EXB. Updated matching: {LHU: AED, UJV: POV, DNF: EXB}.
So the maximum matching is ",3,4,257
bipartite,"[(POZ, IBC), (POZ, LID), (CAC, ZHV), (CAC, LID), (CAC, ECM)]","{POZ: [IBC, LID],
CAC: [ZHV, LID, ECM],
IBC: [POZ],
ZHV: [CAC],
LID: [POZ, CAC],
ECM: [CAC]}","Node POZ is connected to nodes IBC, LID.
Node CAC is connected to nodes ZHV, LID, ECM.
Node IBC is connected to node POZ.
Node ZHV is connected to node CAC.
Node LID is connected to nodes POZ, CAC.
Node ECM is connected to node CAC.","[POZ, CAC, IBC, ZHV, LID, ECM]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: POZ CAC.
Nodes set 2 contains: IBC ZHV LID ECM.","[(POZ, IBC), (CAC, ZHV)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node POZ. Updated matching: {IBC: POZ}.
Search from node CAC. Updated matching: {IBC: POZ, ZHV: CAC}.
So the maximum matching is ",2,4,258
bipartite,"[(NUU, WYF), (NUU, YPS), (NUU, NBJ), (JGU, YPS)]","{NUU: [WYF, YPS, NBJ],
JGU: [YPS],
WYF: [NUU],
YPS: [NUU, JGU],
NBJ: [NUU]}","Node NUU is connected to nodes WYF, YPS, NBJ.
Node JGU is connected to node YPS.
Node WYF is connected to node NUU.
Node YPS is connected to nodes NUU, JGU.
Node NBJ is connected to node NUU.","[NUU, JGU, WYF, YPS, NBJ]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: NUU JGU.
Nodes set 2 contains: WYF YPS NBJ.","[(NUU, WYF), (JGU, YPS)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node NUU. Updated matching: {WYF: NUU}.
Search from node JGU. Updated matching: {WYF: NUU, YPS: JGU}.
So the maximum matching is ",2,3,259
bipartite,"[(LLI, XPN), (LLI, IGL), (QNG, IGL), (QNG, RAR), (QNG, EHV)]","{LLI: [XPN, IGL],
QNG: [IGL, RAR, EHV],
XPN: [LLI],
IGL: [LLI, QNG],
RAR: [QNG],
EHV: [QNG]}","Node LLI is connected to nodes XPN, IGL.
Node QNG is connected to nodes IGL, RAR, EHV.
Node XPN is connected to node LLI.
Node IGL is connected to nodes LLI, QNG.
Node RAR is connected to node QNG.
Node EHV is connected to node QNG.","[LLI, QNG, XPN, IGL, RAR, EHV]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: LLI QNG.
Nodes set 2 contains: XPN IGL RAR EHV.","[(LLI, XPN), (QNG, IGL)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node LLI. Updated matching: {XPN: LLI}.
Search from node QNG. Updated matching: {XPN: LLI, IGL: QNG}.
So the maximum matching is ",2,4,260
bipartite,"[(OAE, QDT), (OAE, PNP), (OAE, ZJL), (OAE, ICO), (OAE, UQO)]","{OAE: [QDT, PNP, ZJL, ICO, UQO],
QDT: [OAE],
PNP: [OAE],
ZJL: [OAE],
ICO: [OAE],
UQO: [OAE]}","Node OAE is connected to nodes QDT, PNP, ZJL, ICO, UQO.
Node QDT is connected to node OAE.
Node PNP is connected to node OAE.
Node ZJL is connected to node OAE.
Node ICO is connected to node OAE.
Node UQO is connected to node OAE.","[OAE, QDT, PNP, ZJL, ICO, UQO]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: OAE.
Nodes set 2 contains: QDT PNP ZJL ICO UQO.","[(OAE, QDT)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node OAE. Updated matching: {QDT: OAE}.
So the maximum matching is ",1,5,261
bipartite,"[(EYA, DQV), (EYA, QOF), (BKI, DQV), (BKI, LBJ), (QYM, LUW), (QYM, DQV), (QYM, LBJ)]","{EYA: [DQV, QOF],
BKI: [DQV, LBJ],
QYM: [LUW, DQV, LBJ],
LUW: [QYM],
DQV: [EYA, BKI, QYM],
QOF: [EYA],
LBJ: [BKI, QYM]}","Node EYA is connected to nodes DQV, QOF.
Node BKI is connected to nodes DQV, LBJ.
Node QYM is connected to nodes LUW, DQV, LBJ.
Node LUW is connected to node QYM.
Node DQV is connected to nodes EYA, BKI, QYM.
Node QOF is connected to node EYA.
Node LBJ is connected to nodes BKI, QYM.","[EYA, BKI, QYM, LUW, DQV, QOF, LBJ]",7,7,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: EYA BKI QYM.
Nodes set 2 contains: LUW DQV QOF LBJ.","[(EYA, QOF), (BKI, DQV), (QYM, LUW)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node EYA. Updated matching: {DQV: EYA}.
Search from node BKI. Updated matching: {DQV: BKI, QOF: EYA}.
Search from node QYM. Updated matching: {DQV: BKI, QOF: EYA, LUW: QYM}.
So the maximum matching is ",3,4,262
bipartite,"[(JMK, UEZ), (JMK, BYV), (DKA, OTQ), (DKA, UEZ), (DKA, BYV)]","{JMK: [UEZ, BYV],
DKA: [OTQ, UEZ, BYV],
OTQ: [DKA],
UEZ: [JMK, DKA],
BYV: [JMK, DKA]}","Node JMK is connected to nodes UEZ, BYV.
Node DKA is connected to nodes OTQ, UEZ, BYV.
Node OTQ is connected to node DKA.
Node UEZ is connected to nodes JMK, DKA.
Node BYV is connected to nodes JMK, DKA.","[JMK, DKA, OTQ, UEZ, BYV]",5,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: JMK DKA.
Nodes set 2 contains: OTQ UEZ BYV.","[(JMK, UEZ), (DKA, OTQ)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node JMK. Updated matching: {UEZ: JMK}.
Search from node DKA. Updated matching: {UEZ: JMK, OTQ: DKA}.
So the maximum matching is ",2,3,263
bipartite,"[(BMF, CHR), (BMF, HUA), (BMF, WJA), (BMF, NUQ)]","{BMF: [CHR, HUA, WJA, NUQ],
CHR: [BMF],
HUA: [BMF],
WJA: [BMF],
NUQ: [BMF]}","Node BMF is connected to nodes CHR, HUA, WJA, NUQ.
Node CHR is connected to node BMF.
Node HUA is connected to node BMF.
Node WJA is connected to node BMF.
Node NUQ is connected to node BMF.","[BMF, CHR, HUA, WJA, NUQ]",5,4,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: BMF.
Nodes set 2 contains: CHR HUA WJA NUQ.","[(BMF, CHR)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node BMF. Updated matching: {CHR: BMF}.
So the maximum matching is ",1,4,264
bipartite,"[(TQD, LCE), (TQD, VQT), (FMR, NUG), (FMR, YTV), (FMR, VQT)]","{TQD: [LCE, VQT],
FMR: [NUG, YTV, VQT],
LCE: [TQD],
NUG: [FMR],
YTV: [FMR],
VQT: [TQD, FMR]}","Node TQD is connected to nodes LCE, VQT.
Node FMR is connected to nodes NUG, YTV, VQT.
Node LCE is connected to node TQD.
Node NUG is connected to node FMR.
Node YTV is connected to node FMR.
Node VQT is connected to nodes TQD, FMR.","[TQD, FMR, LCE, NUG, YTV, VQT]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: TQD FMR.
Nodes set 2 contains: LCE NUG YTV VQT.","[(TQD, LCE), (FMR, NUG)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node TQD. Updated matching: {LCE: TQD}.
Search from node FMR. Updated matching: {LCE: TQD, NUG: FMR}.
So the maximum matching is ",2,4,265
bipartite,"[(BXO, IRF), (BXO, MTZ), (DZM, KPH), (DZM, XRV), (DZM, MTZ)]","{BXO: [IRF, MTZ],
DZM: [KPH, XRV, MTZ],
KPH: [DZM],
IRF: [BXO],
XRV: [DZM],
MTZ: [BXO, DZM]}","Node BXO is connected to nodes IRF, MTZ.
Node DZM is connected to nodes KPH, XRV, MTZ.
Node KPH is connected to node DZM.
Node IRF is connected to node BXO.
Node XRV is connected to node DZM.
Node MTZ is connected to nodes BXO, DZM.","[BXO, DZM, KPH, IRF, XRV, MTZ]",6,5,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: BXO DZM.
Nodes set 2 contains: KPH IRF XRV MTZ.","[(BXO, IRF), (DZM, KPH)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node BXO. Updated matching: {IRF: BXO}.
Search from node DZM. Updated matching: {IRF: BXO, KPH: DZM}.
So the maximum matching is ",2,4,266
bipartite,"[(TXN, QZF), (TXN, CHK), (DDB, QZF), (DDB, NMX), (DDB, HDQ), (DDB, PBB)]","{TXN: [QZF, CHK],
DDB: [QZF, NMX, HDQ, PBB],
QZF: [TXN, DDB],
CHK: [TXN],
NMX: [DDB],
HDQ: [DDB],
PBB: [DDB]}","Node TXN is connected to nodes QZF, CHK.
Node DDB is connected to nodes QZF, NMX, HDQ, PBB.
Node QZF is connected to nodes TXN, DDB.
Node CHK is connected to node TXN.
Node NMX is connected to node DDB.
Node HDQ is connected to node DDB.
Node PBB is connected to node DDB.","[TXN, DDB, QZF, CHK, NMX, HDQ, PBB]",7,6,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: TXN DDB.
Nodes set 2 contains: QZF CHK NMX HDQ PBB.","[(TXN, CHK), (DDB, QZF)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node TXN. Updated matching: {QZF: TXN}.
Search from node DDB. Updated matching: {QZF: DDB, CHK: TXN}.
So the maximum matching is ",2,5,267
